Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
41b56d0f4650a30d84068404c185b48879042e29279e32cd9f970d3c4ee58e02,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.541738,51.465831,On or near SPEEDWELL ROAD,E01014576,Bristol 019D,Unable to prosecute suspect
28b10a5b6f793cce52516583fc777e2a6bec0c54b6d91473527f70baface514c,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.541738,51.465831,On or near SPEEDWELL ROAD,E01014576,Bristol 019D,Unable to prosecute suspect
845ce79b9690bc0c890e910e6bd7ae348099425e24530018b29659fa34af17b4,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Unable to prosecute suspect
69a78505f4381b95c9a8a7993d606846c88c377f644df210edc298c01cf41a17,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.566278,51.421261,On or near PETHERTON GARDENS,E01014614,Bristol 047F,Unable to prosecute suspect
3f17ca1440da6e22882bb4f585ac680cf229a159695cf4970933a9d9b4635434,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.566278,51.421261,On or near PETHERTON GARDENS,E01014614,Bristol 047F,Unable to prosecute suspect
023273a3f3602f3944706a295caca64fc46c12f0bf3743f82364ffda87a6c41b,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.593489,51.430280,On or near CLONMEL ROAD,E01014584,Bristol 045E,Unable to prosecute suspect
b099d0ea3c3add095f9096cb94741b2c69f23937d7048ce49ab63224ec7eacfb,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.363748,51.382016,On or near MONMOUTH STREET,E01014407,Bath and North East Somerset 009C,Unable to prosecute suspect
fb3289165c7abde0e5c473c6b5dd0ea3f60b07a08beb3a1411f2fa70fd991242,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.653456,51.432119,On or near NORTH LEAZE,E01014850,North Somerset 006C,Unable to prosecute suspect
9bfb078959b067c6f7c8100c5c1834313e2dd5bf7cac47c7dda387fdab27b38f,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.565706,51.422711,On or near PETHERTON ROAD,E01014614,Bristol 047F,Unable to prosecute suspect
38012169128df8b988734422b1fe23d9efd53b2544f2dc1f73137cd0071a2025,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.895763,51.333054,On or near ADASTRAL ROAD,E01014769,North Somerset 023C,Unable to prosecute suspect
b3e33f26d6c5a8b6ed9a06ef58a038aaf71f5311eb7af05ae52ba080688beb08,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.593205,51.497080,On or near CHAPEL WAY,E01014631,Bristol 004A,Unable to prosecute suspect
bbfdf9ba8eb4328e0f367b654e96e28940fe0c5893713db8e3f8964a6b8ddff7,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-3.097026,51.014955,On or near EAST STREET,E01029284,Taunton Deane 010B,Suspect charged
bbfdf9ba8eb4328e0f367b654e96e28940fe0c5893713db8e3f8964a6b8ddff7,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-3.097026,51.014955,On or near EAST STREET,E01029284,Taunton Deane 010B,Suspect charged
5088eb4681b6b47bfeb7b4df0cd5b87826264eda85006bf55c47593b3409d3ab,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-3.103527,51.020937,On or near STATION ROAD,E01029299,Taunton Deane 007E,Offender given a drugs possession warning
5088eb4681b6b47bfeb7b4df0cd5b87826264eda85006bf55c47593b3409d3ab,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-3.103527,51.020937,On or near STATION ROAD,E01029299,Taunton Deane 007E,Offender given a drugs possession warning
edf9d12e7dc4e63c2b352a289d57c35dec9f4e6db89308a35260b9533f6c1dcf,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-3.118677,51.012412,On or near Parking Area,E01029302,Taunton Deane 011D,Unable to prosecute suspect
503a27165f3aa3812d01daf1867574d8a6ebdff1da175f2ea71e0d95ce6cd499,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.417183,51.548811,On or near WELLINGTON ROAD,E01015021,South Gloucestershire 007C,Further investigation is not in the public interest
06443ff53e6562f4ee9ea4cbcdae574d25890b4c887f701d9c28470ba8577626,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.552276,51.543325,On or near FOXBOROUGH GARDENS,E01014877,South Gloucestershire 009D,Unable to prosecute suspect
fd3a5b03aac3b72ad2bbcfc725327197cc196ef38d918b0cab37d66409dc00ce,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Unable to prosecute suspect
b1b12e3d1469c718ff2a7cd792ff6552c1cb0f5f22d788ed265c60a193f9d797,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.950250,51.362118,On or near FAIRWAY CLOSE,E01014818,North Somerset 017E,Unable to prosecute suspect
21ece7146c12c5d2c3207d38488bb64d4ab82736f673297dc19c36abae4d5716,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.954294,51.366626,On or near ORCHARD CLOSE,E01014774,North Somerset 014D,Unable to prosecute suspect
6f00668e61c046349a098424fba2df71fdfeea7de7cf4b912f56b67286ee95c7,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-3.002569,51.127976,On or near GEORGE STREET,E01029112,Sedgemoor 009E,Offender given penalty notice
6f00668e61c046349a098424fba2df71fdfeea7de7cf4b912f56b67286ee95c7,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-3.002569,51.127976,On or near GEORGE STREET,E01029112,Sedgemoor 009E,Offender given penalty notice
c2debf72d1636ae5768bf3257d5d82b4433f24f47a198fab481d402d1ee00235,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.933989,50.890297,On or near WOODHOUSE LANE,E01029230,South Somerset 024D,Unable to prosecute suspect
890f181b1855c66a24d5e1bd2fa01f4c4cfc6f12b202918f9ce321103e32c92d,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.535953,51.464725,On or near VENTNOR ROAD,E01014685,Bristol 028C,Unable to prosecute suspect
5f97e931008eab420852b55f7c8a3d9f6f6d2ee50b16a8bbc1272dd3144cb710,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.589802,51.447715,On or near COLSTON PARADE,E01033355,Bristol 054C,Unable to prosecute suspect
e859d0c4bc56ddc1590e39bf7cd9f19f5c9c146a5f2c237ca346a065ee0b2768,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.405353,51.381088,On or near NEWTON ROAD,E01014463,Bath and North East Somerset 011C,Suspect charged
1e3a7844dd59706201567abe718fe757673d9e3fddfb68d9d488d3c5db27700f,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.618640,51.507352,On or near FENNELL GROVE,E01014605,Bristol 001E,Unable to prosecute suspect
72df731b309ef918c5ac8e1c155ee0a3612491ee1979011fdda597701bb0dfc0,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.508347,51.462573,On or near REGENT STREET,E01015007,South Gloucestershire 028D,Unable to prosecute suspect
3c308c22b18e70902d22184ac22db5d4dcc14d7046d9ba0de59cef145fe5d5a3,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.638652,51.509357,On or near GREEN DELL CLOSE,E01032516,Bristol 001G,Unable to prosecute suspect
95b8d1002ff4dfa15b225fd3fe585b430390dbe2eb756ebd013e61a2b80ad831,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Suspect charged
c20083e621f072866b390c9a28b15e4f7d3349c255be00d1e4ad9f6bde7f381e,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-3.041012,51.106418,On or near RHODE LANE,E01029125,Sedgemoor 007E,Unable to prosecute suspect
d1b123fc4c79e3755277b9916eaed17c4fcbedf1f6dd77a730efe20a38fdcd19,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.925249,50.930654,On or near STATION ROAD,E01029194,South Somerset 019B,Unable to prosecute suspect
aed0072b0d7c6ea4de949ea25fceacb5f552b66cce1165a300a8c9f2ae9d63c8,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.582149,51.456952,On or near REDCROSS STREET,E01033358,Bristol 054D,Unable to prosecute suspect
ed144688185e95c8d2a3bb894eb28fbb3f3f08577e2ad8705717c9bad127151b,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-3.004549,51.137527,On or near SALTLANDS,E01029110,Sedgemoor 009C,Unable to prosecute suspect
68e1dcb8bf803f49ee737ed7e07e9889d7d231c13e5b92a1119605652fba59f7,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Unable to prosecute suspect
6d279ec4e8c6efa268db55e0524aa22e89ae4a3505e007ed8776f3f72e0d4ca6,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.657109,51.503204,On or near Further/Higher Educational Building,E01014638,Bristol 003C,Unable to prosecute suspect
24a8fb6634bad8e76436e43b5d58b5eb5bfe1ce4cc671afc593d5cb5b17c0556,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.312817,51.229213,On or near GARSTON ROAD,E01029035,Mendip 007B,Offender given a caution
24a8fb6634bad8e76436e43b5d58b5eb5bfe1ce4cc671afc593d5cb5b17c0556,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.312817,51.229213,On or near GARSTON ROAD,E01029035,Mendip 007B,Offender given a caution
ed7ba8dc12a9aebad5d131cfc67ea73e145d52fd673a260435b3a3304367a029,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.528263,51.485719,On or near COMYN WALK,E01014590,Bristol 013C,Unable to prosecute suspect
137d75642b92da1d0cad2742d22d1fc6154f800cce76cbc3071added5c4c5d7c,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.805839,51.129992,On or near GLEBELAND CLOSE,E01029130,Sedgemoor 012A,Unable to prosecute suspect
5a7d88bb47eae5a3127758cd21af9b57c4dd2323e5d864da43fbfa1f7c2e8a92,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.805839,51.129992,On or near GLEBELAND CLOSE,E01029130,Sedgemoor 012A,Unable to prosecute suspect
861823b5f07b9d4f4de4189db0ef2d56b6150579c465cc8accfdd1722d4a1361,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.747433,51.123033,On or near Police Station,E01029070,Mendip 014A,Unable to prosecute suspect
6cb74c8c5271551a94d1f3f94dabbff335aee9e407122f240f8c3338a35eaed4,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.973140,51.219460,On or near Supermarket,E01029131,Sedgemoor 005B,Unable to prosecute suspect
8f00c9cc5a589ab461f55cb117318076dc9c116d43e2750d068c3df215d816ad,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.571068,51.416733,On or near LOXTON SQUARE,E01014608,Bristol 047B,Unable to prosecute suspect
8ad1b72c3950d932e5414f192e8a726fa803fcfb19f11d519a9ade8619cec49f,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.400567,51.369478,On or near WHITEWAY ROAD,E01014455,Bath and North East Somerset 015A,Unable to prosecute suspect
f95f92f5707e47412fafc51bd362c7db6af53f1c71f45e13dc1043f217e5bcdc,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.546426,51.431704,On or near WEST TOWN LANE,E01014535,Bristol 043C,Suspect charged
f95f92f5707e47412fafc51bd362c7db6af53f1c71f45e13dc1043f217e5bcdc,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.546426,51.431704,On or near WEST TOWN LANE,E01014535,Bristol 043C,Suspect charged
436830c2790176a5a99b7df2e089157c64687d3ae22957bcfef0f0177f7cd882,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-3.088472,51.016142,On or near BLAKE STREET,E01029286,Taunton Deane 010C,Suspect charged
436830c2790176a5a99b7df2e089157c64687d3ae22957bcfef0f0177f7cd882,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-3.088472,51.016142,On or near BLAKE STREET,E01029286,Taunton Deane 010C,Suspect charged
5e16a091c5b9ae38bda2d3a516d5cb356efcbb79e10d3521fed5e879f2542e11,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.994352,51.237661,On or near KINGSWAY ROAD,E01029117,Sedgemoor 004C,Unable to prosecute suspect
df22cb79f501176d7d5b34989a8f60b6a4319c670d43e1e83b5a755290ba77b0,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Further investigation is not in the public interest
5841318314316fd8836b58a063314959af1120e424e01809bd288b61c5bc8e19,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.566844,51.407752,On or near CHILTERN CLOSE,E01014612,Bristol 052B,Formal action is not in the public interest
030f3afb3347b4db93fe10d4c0ffdf6fd60082fb10872d5b01688f999ff1b018,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.947747,51.358434,On or near VALDA ROAD,E01014819,North Somerset 017F,Unable to prosecute suspect
2c0404c6d577a986b68fe379ab3c155c1818934fcb8dbf3a0f21bf61501a3558,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.400455,51.539132,On or near QUARRY ROAD,E01014888,South Gloucestershire 008C,Unable to prosecute suspect
f17e01a61fa0b5b4857f6a0437019a078353fbb7d44ec97508025022b69a852e,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Unable to prosecute suspect
f17e01a61fa0b5b4857f6a0437019a078353fbb7d44ec97508025022b69a852e,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Formal action is not in the public interest
f8693f71a64f97c2d1a7f34f995a09eb7cf9fb3805f5664cfb009095737935f0,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.592126,51.459419,On or near Pedestrian Subway,E01033342,Bristol 025E,Suspect charged
f8693f71a64f97c2d1a7f34f995a09eb7cf9fb3805f5664cfb009095737935f0,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.592126,51.459419,On or near Pedestrian Subway,E01033342,Bristol 025E,Suspect charged
eba13823b5ac24b0d4cc7837e0592adb5160df57403d7db621ebf20583946815,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.573408,51.441727,On or near PARLIAMENT STREET,E01014730,Bristol 037A,Suspect charged
eba13823b5ac24b0d4cc7837e0592adb5160df57403d7db621ebf20583946815,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.573408,51.441727,On or near PARLIAMENT STREET,E01014730,Bristol 037A,Suspect charged
d6179299f69efce2a53703da53d822f2a73754c3bc6fad62792cdff1d59facf0,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.573408,51.441727,On or near PARLIAMENT STREET,E01014730,Bristol 037A,Suspect charged
d6179299f69efce2a53703da53d822f2a73754c3bc6fad62792cdff1d59facf0,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.573408,51.441727,On or near PARLIAMENT STREET,E01014730,Bristol 037A,Suspect charged
c297a44827105acb85d803f62c6b8255d0877e3e97ed913c8082f01986d2fa71,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Suspect charged
c297a44827105acb85d803f62c6b8255d0877e3e97ed913c8082f01986d2fa71,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Suspect charged
875773f05040ca9d2bea9db820dd3b10546903c735c6c6e9e50473c1dac37b96,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-3.109178,51.013977,On or near ST JOHN'S ROAD,E01029301,Taunton Deane 010D,Suspect charged
6930d6d62ea1b6639c24533af61c251203d845580534210e401727a7cf368746,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.560594,51.421027,On or near ACER VILLAGE,E01014708,Bristol 049G,Unable to prosecute suspect
a94203c79e50c4b22a68e015c9b7d814a7fc6dfb9c0f12ccd5e63daa0370a726,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.664096,51.496250,On or near SADLIER CLOSE,E01014497,Bristol 003A,Unable to prosecute suspect
e1fc0a3c69210c8f7a6bc06b7bb3704a3c6aacde494c83d78b47b09f69948efd,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Unable to prosecute suspect
f81dd4b9d4bd3eaf247888eb33ad4b87fa2fb2c35855636ac1c00e53c984083c,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.585779,51.447142,On or near SOMERSET STREET,E01033353,Bristol 054B,Unable to prosecute suspect
7e43baeb834959c66aa19f976e3a0b19b4bd118dadeac9c6a852f62d43e629e1,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Suspect charged as part of another case
7e43baeb834959c66aa19f976e3a0b19b4bd118dadeac9c6a852f62d43e629e1,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Suspect charged as part of another case
86d2e710d170d3f93e690563caff8359527b225586bc2478b2f17ca0e3f979be,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-3.128888,51.011424,On or near CORNISHWAY NORTH,E01029257,Taunton Deane 008B,Suspect charged as part of another case
86d2e710d170d3f93e690563caff8359527b225586bc2478b2f17ca0e3f979be,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-3.128888,51.011424,On or near CORNISHWAY NORTH,E01029257,Taunton Deane 008B,Suspect charged as part of another case
cdd8791280609e94cc96c879b5e8a41a778d02baca1612b61e4a1f5cb2c4526f,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.983480,51.127445,On or near CHARLTON CLOSE,E01029107,Sedgemoor 008D,Unable to prosecute suspect
f7dc9797db47b2760f83b82025f1014ec4d60336e643d310801b31b86c55f392,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.980808,51.136892,On or near BOWER AVENUE,E01029109,Sedgemoor 008E,Unable to prosecute suspect
6bac3b26a91c787a22abbe9a734e721a1f483933df7b1b17f98eeb7e980cbfe4,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.509179,51.463595,On or near Shopping Area,E01014924,South Gloucestershire 026C,Unable to prosecute suspect
201d4120ae87de6189818cec520afdbc59fa3e181b8972d8bb61b546a59f7259,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.493718,51.455514,On or near WESTONS WAY,E01015004,South Gloucestershire 029E,Unable to prosecute suspect
431968c181f1e482bcae14be1b79a5afb50a3a9ff0c1285129395998b24b627b,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.509179,51.463595,On or near Shopping Area,E01014924,South Gloucestershire 026C,Unable to prosecute suspect
4a1fb6605afd3473d360350efc242cc9accc337053ac4755a9f95331483bd0e7,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.509179,51.463595,On or near Shopping Area,E01014924,South Gloucestershire 026C,Suspect charged
4a1fb6605afd3473d360350efc242cc9accc337053ac4755a9f95331483bd0e7,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.509179,51.463595,On or near Shopping Area,E01014924,South Gloucestershire 026C,Suspect charged
8668e96f63939e3534bf6f48eeaba1df44f71fecb482e7f9e68cd6d8036ee74b,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.552419,51.459865,On or near Supermarket,E01014681,Bristol 029D,Suspect charged
8668e96f63939e3534bf6f48eeaba1df44f71fecb482e7f9e68cd6d8036ee74b,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.552419,51.459865,On or near Supermarket,E01014681,Bristol 029D,Suspect charged
